round,client_id
10,16
10,20
10,33
10,35
10,40
10,48
10,54
10,59
10,68
10,69
10,73
10,74
10,82
10,88
10,90
10,92
10,94
10,96
10,103
10,105
10,110
10,111
10,112
10,115
10,117
10,120
10,121
10,133
10,134
10,136
10,137
10,139
10,144
10,149
10,150
10,156
10,158
10,160
10,166
10,174
10,176
10,187
10,191
10,199
10,203
10,206
10,208
10,214
10,225
10,228
10,230
10,235
10,236
10,237
10,241
10,243
10,244
10,247
10,248
10,250
10,255
10,260
10,261
10,265
10,267
10,270
10,275
10,276
10,277
10,278
10,280
10,284
10,285
10,287
10,288
10,289
10,296
10,297
10,300
10,308
10,313
10,314
10,326
10,329
10,333
10,336
10,340
10,342
10,343
10,345
10,349
10,352
10,357
10,358
10,366
10,369
10,375
10,377
10,381
10,390
10,391
10,394
10,399
10,416
10,424
10,425
10,428
10,431
10,432
10,438
10,444
10,453
10,455
10,463
10,468
10,471
10,472
10,474
10,479
10,484
10,488
10,489
10,491
10,492
10,500
