round,client_id
5,20
5,33
5,35
5,59
5,68
5,69
5,73
5,74
5,82
5,88
5,90
5,92
5,94
5,96
5,110
5,111
5,112
5,115
5,120
5,121
5,133
5,134
5,136
5,137
5,139
5,141
5,144
5,150
5,158
5,166
5,176
5,187
5,191
5,199
5,203
5,206
5,208
5,214
5,228
5,235
5,236
5,237
5,241
5,243
5,244
5,247
5,248
5,250
5,255
5,260
5,261
5,267
5,270
5,275
5,276
5,277
5,278
5,280
5,284
5,285
5,287
5,288
5,289
5,296
5,297
5,300
5,313
5,314
5,326
5,329
5,333
5,336
5,340
5,342
5,343
5,345
5,349
5,357
5,358
5,366
5,369
5,377
5,390
5,394
5,399
5,416
5,424
5,425
5,428
5,431
5,432
5,438
5,444
5,455
5,463
5,465
5,471
5,472
5,474
5,479
5,484
5,489
5,491
5,500
