round,client_id
8,16
8,20
8,33
8,35
8,40
8,48
8,59
8,68
8,69
8,73
8,74
8,82
8,88
8,90
8,92
8,94
8,96
8,105
8,110
8,111
8,112
8,115
8,117
8,120
8,121
8,133
8,134
8,136
8,137
8,139
8,141
8,144
8,149
8,150
8,156
8,158
8,166
8,174
8,176
8,187
8,191
8,199
8,203
8,206
8,208
8,214
8,225
8,228
8,230
8,235
8,236
8,237
8,241
8,243
8,244
8,247
8,248
8,250
8,255
8,260
8,261
8,265
8,267
8,270
8,275
8,276
8,277
8,278
8,280
8,284
8,285
8,287
8,288
8,289
8,296
8,297
8,300
8,308
8,313
8,314
8,326
8,327
8,329
8,333
8,336
8,340
8,342
8,343
8,345
8,349
8,352
8,357
8,358
8,366
8,369
8,375
8,377
8,390
8,391
8,394
8,399
8,416
8,424
8,425
8,428
8,431
8,432
8,438
8,444
8,455
8,463
8,468
8,471
8,472
8,474
8,479
8,484
8,488
8,489
8,491
8,492
8,500
