round,client_id
9,16
9,20
9,33
9,35
9,40
9,48
9,59
9,69
9,73
9,74
9,82
9,88
9,90
9,92
9,94
9,96
9,105
9,110
9,111
9,112
9,115
9,117
9,120
9,121
9,133
9,136
9,137
9,139
9,141
9,144
9,149
9,150
9,156
9,158
9,166
9,174
9,176
9,187
9,191
9,199
9,203
9,206
9,208
9,214
9,225
9,228
9,230
9,235
9,236
9,237
9,241
9,243
9,244
9,247
9,248
9,250
9,255
9,260
9,261
9,265
9,267
9,270
9,275
9,276
9,277
9,278
9,280
9,284
9,285
9,287
9,288
9,289
9,296
9,297
9,300
9,308
9,313
9,314
9,326
9,327
9,329
9,333
9,336
9,340
9,342
9,343
9,345
9,349
9,352
9,357
9,358
9,366
9,369
9,375
9,377
9,381
9,390
9,391
9,394
9,399
9,416
9,424
9,425
9,428
9,431
9,432
9,438
9,444
9,453
9,455
9,463
9,468
9,471
9,472
9,474
9,479
9,484
9,488
9,489
9,491
9,492
9,500
