round,client_id
3,20
3,33
3,35
3,59
3,68
3,69
3,73
3,74
3,82
3,88
3,90
3,92
3,94
3,96
3,110
3,111
3,112
3,115
3,117
3,120
3,121
3,133
3,134
3,136
3,137
3,139
3,141
3,144
3,150
3,158
3,166
3,176
3,191
3,199
3,203
3,206
3,208
3,214
3,225
3,228
3,235
3,236
3,237
3,241
3,243
3,244
3,247
3,248
3,250
3,255
3,260
3,261
3,265
3,267
3,270
3,275
3,276
3,277
3,278
3,280
3,284
3,285
3,287
3,288
3,289
3,296
3,297
3,300
3,313
3,314
3,326
3,329
3,333
3,336
3,340
3,342
3,343
3,345
3,349
3,357
3,366
3,369
3,377
3,390
3,394
3,399
3,416
3,424
3,425
3,428
3,431
3,432
3,438
3,444
3,455
3,463
3,465
3,471
3,472
3,474
3,479
3,484
3,488
3,489
3,491
3,500
