round,client_id
2,3
2,10
2,11
2,12
2,14
2,16
2,17
2,19
2,20
2,23
2,24
2,26
2,27
2,30
2,31
2,32
2,34
2,35
2,38
2,40
2,44
2,47
2,48
2,50
2,52
2,54
2,56
2,57
2,61
2,64
2,66
2,67
2,68
2,69
2,70
2,72
2,74
2,77
2,78
2,81
2,83
2,84
2,85
2,86
2,88
2,89
2,92
2,94
2,95
2,96
2,99
2,103
2,104
2,105
2,109
2,111
2,114
2,115
2,116
2,117
2,122
2,123
2,124
2,127
2,128
2,129
2,130
2,131
2,132
2,133
2,134
2,135
2,137
2,138
2,140
2,143
2,145
2,146
2,147
2,148
2,149
2,151
2,152
2,153
2,154
2,157
2,158
2,160
2,162
2,163
2,164
2,167
2,170
2,171
2,172
2,174
2,175
2,180
2,182
2,183
2,188
2,189
2,194
2,196
2,197
2,202
2,203
2,204
2,205
2,207
2,210
2,212
2,214
2,216
2,217
2,218
2,220
2,223
2,227
2,228
2,230
2,232
2,233
2,234
2,235
2,238
2,239
2,242
2,244
2,249
2,250
2,251
2,254
2,255
2,257
2,260
2,261
2,263
2,264
2,266
2,268
2,272
2,273
2,278
2,279
2,285
2,286
2,289
2,290
2,291
2,293
2,294
2,295
2,297
2,298
2,299
2,301
2,303
2,304
2,305
2,308
2,313
2,315
2,318
2,321
2,322
2,323
2,324
2,325
2,326
2,328
2,329
2,333
2,337
2,340
2,341
2,344
2,346
2,348
2,349
2,352
2,353
2,355
2,356
2,359
2,362
2,367
2,368
2,370
2,371
2,372
2,373
2,374
2,377
2,378
2,379
2,383
2,385
2,387
2,388
2,389
2,390
2,393
2,394
2,395
2,396
2,397
2,401
2,402
2,403
2,404
2,406
2,408
2,411
2,413
2,416
2,417
2,420
2,423
2,424
2,425
2,426
2,428
2,429
2,430
2,432
2,434
2,435
2,437
2,438
2,439
2,442
2,445
2,449
2,450
2,451
2,453
2,454
2,455
2,460
2,462
2,463
2,466
2,467
2,470
2,471
2,472
2,474
2,476
2,481
2,485
2,486
2,492
2,495
2,497
