round,client_id
3,3
3,10
3,11
3,14
3,16
3,17
3,19
3,20
3,23
3,24
3,26
3,30
3,31
3,32
3,34
3,35
3,38
3,40
3,44
3,48
3,52
3,54
3,56
3,57
3,61
3,64
3,66
3,67
3,68
3,69
3,70
3,72
3,74
3,81
3,83
3,84
3,86
3,88
3,89
3,94
3,95
3,96
3,99
3,104
3,105
3,109
3,111
3,114
3,115
3,117
3,122
3,123
3,127
3,128
3,129
3,130
3,132
3,133
3,134
3,135
3,137
3,138
3,140
3,143
3,146
3,148
3,149
3,151
3,152
3,153
3,154
3,157
3,160
3,162
3,163
3,164
3,167
3,170
3,172
3,174
3,175
3,180
3,182
3,183
3,188
3,189
3,194
3,196
3,197
3,204
3,205
3,207
3,210
3,212
3,214
3,216
3,217
3,218
3,220
3,223
3,227
3,228
3,230
3,232
3,233
3,234
3,235
3,238
3,239
3,242
3,244
3,249
3,250
3,254
3,257
3,260
3,261
3,263
3,264
3,266
3,268
3,278
3,279
3,286
3,289
3,291
3,293
3,294
3,295
3,297
3,298
3,299
3,301
3,303
3,304
3,305
3,308
3,313
3,318
3,321
3,322
3,323
3,324
3,326
3,328
3,329
3,333
3,337
3,340
3,344
3,346
3,348
3,352
3,353
3,355
3,356
3,359
3,362
3,367
3,368
3,370
3,372
3,373
3,374
3,377
3,378
3,379
3,385
3,387
3,389
3,390
3,393
3,395
3,397
3,401
3,402
3,403
3,404
3,406
3,408
3,411
3,413
3,416
3,417
3,420
3,423
3,424
3,425
3,426
3,428
3,429
3,430
3,432
3,434
3,435
3,437
3,438
3,439
3,444
3,445
3,449
3,450
3,451
3,454
3,455
3,460
3,462
3,463
3,466
3,470
3,471
3,472
3,474
3,476
3,481
3,485
3,486
3,492
3,495
3,497
