round,client_id
6,3
6,10
6,11
6,12
6,14
6,17
6,19
6,20
6,23
6,24
6,26
6,27
6,30
6,31
6,32
6,34
6,35
6,38
6,40
6,44
6,47
6,48
6,50
6,52
6,54
6,56
6,57
6,61
6,64
6,67
6,68
6,70
6,72
6,74
6,78
6,81
6,83
6,84
6,85
6,86
6,88
6,89
6,94
6,95
6,99
6,103
6,104
6,105
6,109
6,111
6,114
6,115
6,116
6,117
6,123
6,124
6,127
6,128
6,129
6,130
6,131
6,132
6,133
6,134
6,135
6,137
6,138
6,140
6,145
6,146
6,147
6,148
6,149
6,151
6,152
6,153
6,154
6,157
6,158
6,160
6,163
6,164
6,167
6,170
6,172
6,175
6,180
6,182
6,183
6,188
6,189
6,194
6,196
6,197
6,204
6,205
6,207
6,210
6,212
6,214
6,216
6,217
6,218
6,220
6,227
6,228
6,230
6,232
6,234
6,235
6,238
6,239
6,242
6,244
6,249
6,250
6,251
6,254
6,255
6,257
6,260
6,261
6,263
6,264
6,266
6,268
6,272
6,273
6,278
6,279
6,285
6,286
6,289
6,291
6,293
6,294
6,295
6,297
6,298
6,299
6,301
6,303
6,304
6,305
6,308
6,313
6,315
6,318
6,321
6,322
6,323
6,324
6,325
6,326
6,328
6,329
6,333
6,337
6,340
6,344
6,346
6,348
6,352
6,353
6,355
6,356
6,359
6,362
6,367
6,368
6,370
6,371
6,372
6,374
6,377
6,378
6,379
6,383
6,385
6,387
6,388
6,389
6,390
6,393
6,394
6,395
6,397
6,401
6,402
6,403
6,404
6,406
6,408
6,411
6,413
6,416
6,417
6,420
6,423
6,425
6,426
6,428
6,429
6,430
6,434
6,435
6,437
6,438
6,439
6,442
6,444
6,445
6,449
6,450
6,451
6,453
6,454
6,455
6,460
6,462
6,463
6,467
6,470
6,472
6,474
6,476
6,481
6,485
6,486
6,492
6,495
6,497
