round,client_id
8,3
8,10
8,11
8,12
8,14
8,16
8,17
8,19
8,20
8,23
8,24
8,26
8,30
8,31
8,32
8,34
8,35
8,38
8,40
8,44
8,47
8,48
8,50
8,52
8,54
8,56
8,57
8,61
8,66
8,67
8,68
8,69
8,70
8,72
8,74
8,78
8,81
8,83
8,84
8,85
8,86
8,88
8,89
8,92
8,94
8,95
8,96
8,99
8,103
8,104
8,105
8,109
8,111
8,114
8,115
8,116
8,117
8,123
8,124
8,127
8,128
8,129
8,130
8,131
8,132
8,133
8,134
8,135
8,137
8,138
8,140
8,143
8,145
8,146
8,147
8,148
8,151
8,152
8,153
8,154
8,157
8,158
8,160
8,162
8,163
8,164
8,167
8,170
8,172
8,174
8,175
8,180
8,182
8,183
8,188
8,189
8,194
8,196
8,197
8,202
8,204
8,205
8,207
8,210
8,212
8,214
8,216
8,217
8,218
8,220
8,227
8,228
8,230
8,232
8,233
8,235
8,238
8,239
8,242
8,244
8,249
8,250
8,251
8,254
8,255
8,257
8,260
8,261
8,263
8,264
8,266
8,268
8,272
8,273
8,278
8,279
8,285
8,286
8,289
8,291
8,293
8,294
8,295
8,298
8,299
8,301
8,304
8,305
8,308
8,313
8,315
8,318
8,321
8,322
8,323
8,324
8,326
8,328
8,329
8,337
8,340
8,346
8,348
8,352
8,353
8,355
8,358
8,359
8,362
8,367
8,368
8,370
8,371
8,372
8,373
8,374
8,377
8,378
8,379
8,383
8,385
8,387
8,388
8,389
8,390
8,393
8,394
8,395
8,396
8,397
8,401
8,402
8,403
8,404
8,406
8,408
8,411
8,413
8,416
8,417
8,420
8,423
8,424
8,425
8,426
8,428
8,429
8,432
8,434
8,435
8,438
8,439
8,442
8,444
8,445
8,449
8,450
8,451
8,454
8,455
8,460
8,462
8,463
8,466
8,467
8,470
8,471
8,472
8,474
8,476
8,481
8,485
8,486
8,492
8,495
8,497
