round,client_id
9,3
9,10
9,12
9,14
9,19
9,21
9,23
9,24
9,25
9,27
9,30
9,33
9,35
9,38
9,39
9,42
9,43
9,45
9,46
9,48
9,49
9,50
9,52
9,53
9,54
9,59
9,61
9,62
9,65
9,66
9,69
9,70
9,71
9,73
9,75
9,80
9,84
9,85
9,94
9,96
9,100
9,101
9,103
9,105
9,106
9,108
9,109
9,111
9,112
9,114
9,115
9,118
9,119
9,121
9,125
9,127
9,130
9,133
9,134
9,136
9,138
9,142
9,146
9,149
9,150
9,152
9,153
9,154
9,156
9,158
9,161
9,164
9,166
9,167
9,168
9,171
9,174
9,176
9,177
9,178
9,180
9,184
9,186
9,191
9,194
9,195
9,196
9,201
9,202
9,203
9,206
9,208
9,209
9,210
9,211
9,212
9,213
9,215
9,216
9,220
9,222
9,225
9,226
9,228
9,229
9,230
9,233
9,234
9,236
9,238
9,239
9,242
9,245
9,247
9,254
9,256
9,257
9,261
9,262
9,267
9,274
9,276
9,277
9,281
9,283
9,285
9,287
9,288
9,289
9,290
9,293
9,297
9,298
9,301
9,302
9,304
9,307
9,308
9,310
9,312
9,317
9,318
9,319
9,322
9,324
9,327
9,328
9,332
9,336
9,338
9,343
9,344
9,350
9,353
9,355
9,357
9,358
9,359
9,360
9,361
9,362
9,364
9,366
9,367
9,368
9,370
9,375
9,377
9,382
9,383
9,384
9,385
9,386
9,387
9,389
9,393
9,405
9,407
9,411
9,413
9,414
9,416
9,417
9,424
9,425
9,427
9,428
9,429
9,430
9,433
9,434
9,435
9,440
9,442
9,443
9,444
9,445
9,448
9,449
9,450
9,451
9,455
9,456
9,457
9,458
9,461
9,464
9,466
9,472
9,475
9,476
9,477
9,478
9,480
9,481
9,483
9,485
9,486
9,488
9,489
9,492
9,494
9,495
9,499
9,500
