round,client_id
8,3
8,5
8,8
8,9
8,16
8,17
8,21
8,24
8,25
8,26
8,30
8,32
8,33
8,37
8,38
8,40
8,41
8,48
8,49
8,53
8,55
8,57
8,59
8,60
8,62
8,66
8,70
8,73
8,74
8,75
8,87
8,90
8,93
8,96
8,99
8,101
8,103
8,104
8,105
8,112
8,114
8,117
8,118
8,120
8,122
8,131
8,135
8,139
8,141
8,142
8,143
8,144
8,146
8,148
8,149
8,150
8,155
8,156
8,159
8,160
8,163
8,165
8,166
8,173
8,174
8,177
8,181
8,187
8,188
8,198
8,205
8,206
8,212
8,213
8,214
8,215
8,218
8,219
8,220
8,222
8,223
8,224
8,225
8,226
8,229
8,230
8,231
8,232
8,240
8,242
8,244
8,248
8,249
8,250
8,253
8,265
8,270
8,272
8,273
8,275
8,278
8,283
8,285
8,288
8,297
8,301
8,302
8,306
8,308
8,311
8,312
8,316
8,317
8,319
8,325
8,327
8,329
8,331
8,334
8,342
8,347
8,350
8,352
8,357
8,358
8,359
8,363
8,364
8,367
8,368
8,373
8,375
8,376
8,379
8,381
8,382
8,384
8,390
8,391
8,393
8,397
8,398
8,399
8,400
8,401
8,405
8,411
8,414
8,415
8,416
8,417
8,429
8,430
8,431
8,432
8,437
8,438
8,443
8,446
8,447
8,453
8,456
8,459
8,460
8,462
8,463
8,464
8,465
8,466
8,468
8,476
8,477
8,478
8,481
8,488
8,489
8,490
8,491
8,492
8,494
8,495
8,500
