round,client_id
6,1
6,4
6,8
6,9
6,12
6,16
6,17
6,21
6,24
6,25
6,26
6,30
6,32
6,37
6,38
6,40
6,41
6,48
6,49
6,53
6,55
6,57
6,59
6,60
6,62
6,66
6,70
6,73
6,74
6,75
6,87
6,90
6,93
6,96
6,99
6,101
6,103
6,104
6,105
6,112
6,114
6,117
6,118
6,120
6,121
6,122
6,131
6,135
6,141
6,142
6,143
6,144
6,146
6,148
6,149
6,150
6,155
6,156
6,160
6,163
6,165
6,166
6,170
6,173
6,174
6,177
6,181
6,187
6,188
6,191
6,198
6,205
6,206
6,212
6,213
6,214
6,215
6,218
6,219
6,220
6,222
6,223
6,224
6,225
6,226
6,229
6,230
6,231
6,240
6,242
6,244
6,248
6,249
6,250
6,253
6,257
6,265
6,270
6,273
6,275
6,282
6,283
6,285
6,288
6,297
6,301
6,302
6,306
6,308
6,311
6,312
6,316
6,317
6,319
6,327
6,329
6,331
6,340
6,347
6,350
6,352
6,357
6,358
6,359
6,363
6,364
6,367
6,368
6,373
6,375
6,376
6,379
6,381
6,382
6,390
6,391
6,397
6,398
6,400
6,401
6,405
6,414
6,415
6,416
6,429
6,430
6,431
6,436
6,438
6,444
6,446
6,447
6,453
6,456
6,459
6,460
6,461
6,462
6,463
6,464
6,465
6,468
6,476
6,477
6,478
6,481
6,488
6,490
6,491
6,492
6,494
6,495
6,500
