round,cluster_id,num_members,num_poisoned,suspicious_ratio,cluster_status,cluster_forced_poisoned,cluster_dE_global,cluster_dC_global,cluster_dN_global,lambda_cluster_dE_global,lambda_cluster_dN_global,flag_cluster_dE_global,flag_cluster_dN_global,members,poisoned_members,benign_members
4,1,1,1,1.0,CONTAMINATED,0,6.130973815917969,0.4524955153465271,0.4031544080416999,3.995124759276469,0.49601294438155585,1,0,1,1,
4,4,1,1,1.0,CONTAMINATED,0,4.9891676902771,0.23827016353607178,0.35901509609312715,3.995124759276469,0.49601294438155585,1,0,4,4,
4,5,6,1,0.16666666666666666,MOSTLY_BENIGN,0,3.1879069805145264,0.43023884296417236,0.2801216131680565,3.995124759276469,0.49601294438155585,0,0,5;100;126;166;240;300,166,5;100;126;240;300
4,7,5,0,0.0,MOSTLY_BENIGN,0,3.4570441246032715,0.26962780952453613,0.031224601014100448,3.995124759276469,0.49601294438155585,0,0,7;241;256;314;339,,7;241;256;314;339
4,9,1,1,1.0,CONTAMINATED,0,5.182868957519531,0.3090541362762451,0.34194321860653976,3.995124759276469,0.49601294438155585,1,0,9,9,
4,11,1,0,0.0,MOSTLY_BENIGN,0,1.1079477071762085,0.03627884387969971,0.25812938253644985,3.995124759276469,0.49601294438155585,0,0,11,,11
4,12,1,1,1.0,CONTAMINATED,0,1.9452546834945679,0.21603810787200928,0.6695318139002784,3.995124759276469,0.49601294438155585,0,1,12,12,
4,14,5,0,0.0,MOSTLY_BENIGN,0,2.701826810836792,0.1610698103904724,0.026173799405502126,3.995124759276469,0.49601294438155585,0,0,14;152;175;202;254,,14;152;175;202;254
4,15,3,0,0.0,MOSTLY_BENIGN,0,3.8907299041748047,0.5369138419628143,0.1495154991419779,3.995124759276469,0.49601294438155585,0,0,15;311;422,,15;311;422
4,16,2,2,1.0,CONTAMINATED,0,1.5883287191390991,0.10749185085296631,0.8507509595117873,3.995124759276469,0.49601294438155585,0,1,16;48,16;48,
4,19,1,0,0.0,MOSTLY_BENIGN,0,1.2041079998016357,0.037314653396606445,0.2253246819470315,3.995124759276469,0.49601294438155585,0,0,19,,19
4,21,1,1,1.0,CONTAMINATED,0,7.836611270904541,0.4378241300582886,0.635658887906407,3.995124759276469,0.49601294438155585,1,1,21,21,
4,25,1,0,0.0,MOSTLY_BENIGN,0,4.30364990234375,0.4110231399536133,0.09358868822346605,3.995124759276469,0.49601294438155585,1,0,25,,25
4,27,4,0,0.0,MOSTLY_BENIGN,0,1.694429874420166,0.1241791844367981,0.3236768722631025,3.995124759276469,0.49601294438155585,0,0,27;210;286;495,,27;210;286;495
4,28,1,1,1.0,CONTAMINATED,0,5.3384785652160645,0.47489434480667114,0.25691239874762256,3.995124759276469,0.49601294438155585,1,0,28,28,
