round,client_id
3,1
3,9
3,12
3,16
3,17
3,19
3,20
3,21
3,26
3,29
3,30
3,32
3,35
3,38
3,40
3,41
3,48
3,50
3,55
3,57
3,59
3,60
3,62
3,73
3,74
3,93
3,94
3,99
3,101
3,103
3,105
3,117
3,118
3,120
3,133
3,134
3,135
3,136
3,137
3,141
3,142
3,143
3,144
3,146
3,148
3,149
3,160
3,161
3,163
3,164
3,165
3,166
3,170
3,171
3,174
3,187
3,188
3,198
3,200
3,202
3,207
3,212
3,214
3,215
3,218
3,219
3,225
3,230
3,233
3,235
3,248
3,249
3,254
3,255
3,261
3,265
3,267
3,270
3,275
3,278
3,280
3,282
3,285
3,296
3,297
3,308
3,312
3,313
3,319
3,321
3,327
3,329
3,330
3,340
3,341
3,350
3,352
3,358
3,359
3,360
3,364
3,368
3,371
3,373
3,375
3,379
3,382
3,390
3,398
3,401
3,405
3,411
3,416
3,419
3,431
3,444
3,447
3,455
3,456
3,465
3,468
3,474
3,476
3,481
3,484
3,488
3,491
3,492
