round,client_id
1,1
1,10
1,12
1,16
1,19
1,20
1,26
1,28
1,29
1,30
1,34
1,39
1,41
1,48
1,59
1,60
1,62
1,63
1,72
1,73
1,74
1,82
1,86
1,94
1,101
1,115
1,117
1,120
1,123
1,127
1,129
1,133
1,137
1,141
1,142
1,143
1,144
1,149
1,150
1,151
1,157
1,160
1,161
1,163
1,165
1,166
1,170
1,171
1,172
1,174
1,183
1,188
1,191
1,198
1,199
1,214
1,225
1,230
1,233
1,234
1,244
1,247
1,248
1,249
1,250
1,257
1,261
1,265
1,272
1,276
1,281
1,282
1,290
1,291
1,296
1,297
1,298
1,312
1,321
1,322
1,327
1,329
1,330
1,336
1,339
1,340
1,341
1,346
1,348
1,350
1,352
1,358
1,359
1,360
1,366
1,368
1,373
1,379
1,382
1,385
1,396
1,411
1,412
1,416
1,422
1,431
1,432
1,444
1,447
1,449
1,455
1,456
1,459
1,463
1,465
1,468
1,470
1,471
1,472
1,473
1,474
1,484
1,488
1,489
1,491
1,492
