round,client_id
7,3
7,8
7,9
7,12
7,14
7,16
7,17
7,20
7,21
7,26
7,32
7,33
7,34
7,35
7,37
7,38
7,40
7,41
7,43
7,48
7,50
7,54
7,55
7,57
7,59
7,60
7,62
7,66
7,73
7,74
7,75
7,82
7,87
7,88
7,94
7,96
7,99
7,101
7,103
7,105
7,108
7,112
7,114
7,117
7,118
7,120
7,121
7,122
7,129
7,131
7,133
7,134
7,135
7,136
7,137
7,139
7,141
7,142
7,143
7,144
7,148
7,149
7,150
7,152
7,155
7,156
7,160
7,164
7,166
7,174
7,177
7,181
7,183
7,187
7,188
7,192
7,198
7,205
7,206
7,207
7,208
7,214
7,218
7,219
7,223
7,225
7,228
7,230
7,233
7,235
7,236
7,244
7,248
7,249
7,250
7,255
7,257
7,261
7,265
7,267
7,270
7,273
7,275
7,278
7,280
7,284
7,285
7,289
7,296
7,297
7,308
7,313
7,319
7,326
7,327
7,329
7,331
7,342
7,345
7,352
7,358
7,367
7,368
7,369
7,371
7,373
7,375
7,381
7,382
7,387
7,390
7,391
7,397
7,398
7,399
7,400
7,401
7,405
7,411
7,416
7,424
7,431
7,432
7,437
7,438
7,439
7,442
7,444
7,445
7,453
7,455
7,456
7,459
7,462
7,465
7,468
7,476
7,481
7,484
7,488
7,491
7,492
7,493
7,494
7,496
7,500
