round,client_id
10,3
10,8
10,9
10,10
10,16
10,17
10,20
10,21
10,26
10,32
10,33
10,34
10,35
10,37
10,38
10,40
10,41
10,48
10,50
10,54
10,55
10,57
10,59
10,62
10,66
10,69
10,72
10,73
10,74
10,75
10,78
10,80
10,82
10,83
10,87
10,88
10,89
10,94
10,96
10,99
10,101
10,103
10,105
10,108
10,112
10,114
10,117
10,118
10,120
10,121
10,122
10,129
10,131
10,133
10,134
10,135
10,136
10,137
10,141
10,144
10,148
10,149
10,150
10,153
10,155
10,156
10,160
10,161
10,162
10,164
10,166
10,174
10,177
10,181
10,183
10,187
10,188
10,191
10,192
10,198
10,203
10,205
10,206
10,207
10,208
10,214
10,216
10,218
10,219
10,220
10,223
10,225
10,228
10,230
10,231
10,235
10,236
10,240
10,242
10,243
10,244
10,248
10,249
10,250
10,253
10,255
10,257
10,261
10,264
10,265
10,267
10,270
10,272
10,273
10,275
10,276
10,278
10,280
10,285
10,287
10,289
10,296
10,297
10,308
10,313
10,326
10,327
10,329
10,331
10,333
10,335
10,345
10,352
10,358
10,367
10,368
10,369
10,373
10,375
10,381
10,382
10,387
10,390
10,391
10,393
10,397
10,399
10,404
10,405
10,411
10,416
10,424
10,431
10,432
10,437
10,438
10,439
10,442
10,444
10,445
10,452
10,453
10,455
10,456
10,462
10,463
10,465
10,468
10,473
10,476
10,477
10,478
10,481
10,484
10,488
10,489
10,491
10,492
10,493
10,494
10,496
10,500
