round,client_id
4,1
4,2
4,12
4,16
4,17
4,19
4,21
4,26
4,28
4,29
4,32
4,37
4,38
4,40
4,41
4,44
4,48
4,49
4,53
4,55
4,57
4,59
4,72
4,73
4,74
4,80
4,93
4,96
4,99
4,100
4,101
4,105
4,109
4,112
4,114
4,117
4,118
4,120
4,122
4,129
4,131
4,133
4,135
4,137
4,141
4,142
4,143
4,144
4,146
4,148
4,150
4,151
4,157
4,160
4,163
4,164
4,165
4,166
4,168
4,169
4,170
4,171
4,174
4,178
4,183
4,187
4,188
4,198
4,203
4,205
4,212
4,218
4,219
4,222
4,223
4,225
4,230
4,233
4,234
4,244
4,248
4,249
4,251
4,257
4,265
4,267
4,268
4,270
4,273
4,274
4,276
4,281
4,283
4,285
4,288
4,297
4,300
4,301
4,306
4,307
4,308
4,312
4,316
4,319
4,321
4,322
4,327
4,329
4,335
4,337
4,338
4,340
4,345
4,350
4,352
4,358
4,359
4,363
4,364
4,367
4,368
4,370
4,373
4,379
4,382
4,391
4,397
4,398
4,401
4,405
4,408
4,411
4,413
4,415
4,416
4,419
4,423
4,431
4,432
4,438
4,444
4,447
4,456
4,457
4,459
4,460
4,465
4,468
4,474
4,476
4,481
4,482
4,488
4,492
4,494
