round,client_id
8,1
8,2
8,4
8,8
8,12
8,16
8,17
8,21
8,26
8,28
8,29
8,32
8,33
8,37
8,38
8,39
8,40
8,41
8,43
8,44
8,48
8,49
8,54
8,55
8,59
8,66
8,72
8,73
8,74
8,75
8,83
8,89
8,96
8,99
8,101
8,104
8,105
8,112
8,114
8,117
8,118
8,120
8,121
8,122
8,124
8,129
8,131
8,135
8,136
8,137
8,141
8,142
8,143
8,144
8,148
8,150
8,151
8,160
8,162
8,165
8,166
8,168
8,169
8,170
8,174
8,175
8,178
8,180
8,181
8,183
8,187
8,188
8,192
8,198
8,203
8,205
8,212
8,218
8,219
8,222
8,223
8,225
8,230
8,233
8,234
8,236
8,242
8,244
8,248
8,251
8,257
8,264
8,265
8,267
8,268
8,270
8,272
8,273
8,274
8,275
8,281
8,283
8,284
8,285
8,288
8,289
8,292
8,297
8,298
8,301
8,306
8,307
8,308
8,313
8,316
8,317
8,319
8,321
8,322
8,327
8,329
8,335
8,337
8,338
8,340
8,345
8,350
8,352
8,358
8,359
8,363
8,364
8,367
8,368
8,373
8,381
8,382
8,387
8,391
8,393
8,397
8,398
8,399
8,400
8,401
8,402
8,405
8,411
8,415
8,416
8,417
8,418
8,419
8,427
8,431
8,432
8,438
8,439
8,445
8,452
8,453
8,456
8,457
8,459
8,460
8,462
8,463
8,468
8,471
8,476
8,481
8,482
8,488
8,492
8,493
8,494
8,498
8,500
