round,client_id
7,1
7,2
7,4
7,8
7,12
7,16
7,17
7,21
7,26
7,28
7,29
7,32
7,37
7,38
7,39
7,40
7,41
7,43
7,44
7,48
7,49
7,53
7,54
7,55
7,59
7,66
7,72
7,73
7,74
7,75
7,80
7,83
7,89
7,96
7,99
7,101
7,104
7,105
7,112
7,114
7,117
7,118
7,120
7,121
7,122
7,129
7,131
7,135
7,137
7,141
7,142
7,143
7,144
7,148
7,150
7,151
7,160
7,162
7,165
7,166
7,168
7,169
7,170
7,174
7,175
7,178
7,183
7,187
7,188
7,198
7,203
7,205
7,212
7,218
7,219
7,222
7,223
7,225
7,230
7,233
7,234
7,236
7,242
7,244
7,248
7,251
7,257
7,264
7,265
7,267
7,268
7,270
7,272
7,273
7,274
7,275
7,281
7,283
7,284
7,288
7,292
7,297
7,298
7,300
7,301
7,306
7,307
7,308
7,313
7,316
7,317
7,319
7,321
7,322
7,327
7,329
7,335
7,337
7,338
7,340
7,345
7,350
7,352
7,358
7,359
7,363
7,364
7,367
7,368
7,373
7,381
7,382
7,387
7,391
7,393
7,397
7,398
7,399
7,400
7,401
7,405
7,408
7,411
7,415
7,416
7,417
7,418
7,419
7,427
7,431
7,432
7,438
7,445
7,452
7,453
7,456
7,457
7,459
7,460
7,462
7,463
7,468
7,471
7,474
7,476
7,481
7,482
7,488
7,492
7,494
7,498
7,500
