round,client_id
10,7
10,9
10,10
10,11
10,19
10,22
10,23
10,24
10,25
10,28
10,30
10,33
10,39
10,41
10,46
10,48
10,52
10,55
10,56
10,58
10,59
10,60
10,61
10,63
10,68
10,72
10,75
10,76
10,78
10,79
10,80
10,81
10,82
10,83
10,84
10,86
10,87
10,89
10,92
10,98
10,100
10,101
10,102
10,105
10,106
10,107
10,108
10,110
10,115
10,116
10,117
10,118
10,119
10,120
10,121
10,122
10,127
10,131
10,133
10,136
10,137
10,138
10,142
10,144
10,145
10,146
10,151
10,152
10,154
10,155
10,159
10,160
10,162
10,163
10,165
10,166
10,167
10,171
10,175
10,176
10,177
10,179
10,180
10,182
10,183
10,185
10,188
10,190
10,191
10,193
10,195
