round,client_id
7,7
7,9
7,10
7,11
7,12
7,16
7,17
7,18
7,19
7,21
7,22
7,27
7,28
7,29
7,30
7,31
7,34
7,35
7,40
7,43
7,45
7,47
7,50
7,51
7,52
7,59
7,60
7,64
7,67
7,68
7,70
7,71
7,75
7,76
7,77
7,79
7,80
7,82
7,83
7,84
7,86
7,89
7,92
7,93
7,94
7,95
7,97
7,99
7,101
7,102
7,104
7,107
7,109
7,111
7,113
7,114
7,115
7,123
7,124
7,126
7,129
7,131
7,134
7,140
7,147
7,149
7,153
7,156
7,157
7,158
7,159
7,160
7,162
7,164
7,167
7,169
7,172
7,173
7,176
7,177
7,179
7,180
7,181
7,182
7,183
7,184
7,185
7,187
7,188
7,193
7,199
