round,client_id
10,7
10,9
10,10
10,11
10,12
10,13
10,16
10,17
10,18
10,19
10,21
10,22
10,27
10,28
10,29
10,30
10,31
10,33
10,34
10,35
10,40
10,43
10,45
10,47
10,50
10,51
10,52
10,59
10,60
10,61
10,64
10,67
10,68
10,70
10,71
10,75
10,76
10,77
10,79
10,80
10,82
10,83
10,84
10,86
10,89
10,92
10,93
10,94
10,95
10,97
10,99
10,101
10,102
10,104
10,107
10,109
10,110
10,111
10,113
10,114
10,115
10,123
10,124
10,125
10,126
10,129
10,131
10,134
10,140
10,142
10,147
10,149
10,153
10,156
10,157
10,158
10,159
10,160
10,161
10,162
10,164
10,167
10,169
10,172
10,173
10,176
10,177
10,179
10,180
10,181
10,182
10,183
10,184
10,185
10,187
10,188
10,190
10,193
10,199
