round,client_id
2,7
2,9
2,10
2,11
2,12
2,13
2,16
2,17
2,18
2,19
2,22
2,27
2,28
2,29
2,30
2,31
2,33
2,34
2,35
2,40
2,43
2,45
2,47
2,50
2,52
2,57
2,59
2,60
2,61
2,64
2,67
2,68
2,71
2,75
2,76
2,77
2,79
2,80
2,82
2,83
2,84
2,86
2,89
2,92
2,93
2,94
2,95
2,97
2,99
2,101
2,104
2,107
2,110
2,111
2,113
2,114
2,115
2,123
2,124
2,125
2,126
2,129
2,131
2,140
2,142
2,147
2,149
2,153
2,156
2,157
2,158
2,159
2,160
2,161
2,162
2,164
2,167
2,169
2,172
2,173
2,176
2,177
2,179
2,180
2,181
2,182
2,183
2,184
2,185
2,187
2,188
2,190
2,193
