round,client_id
3,7
3,9
3,10
3,11
3,12
3,13
3,16
3,17
3,18
3,19
3,21
3,22
3,28
3,29
3,30
3,31
3,33
3,34
3,35
3,40
3,43
3,45
3,47
3,51
3,57
3,59
3,60
3,61
3,64
3,67
3,68
3,70
3,71
3,75
3,77
3,79
3,80
3,82
3,84
3,86
3,89
3,92
3,93
3,94
3,95
3,97
3,99
3,101
3,102
3,104
3,107
3,109
3,110
3,111
3,113
3,114
3,115
3,123
3,124
3,125
3,126
3,129
3,131
3,134
3,140
3,142
3,147
3,149
3,156
3,157
3,158
3,159
3,161
3,162
3,164
3,167
3,169
3,172
3,173
3,176
3,177
3,179
3,180
3,181
3,182
3,183
3,184
3,185
3,187
3,190
3,193
3,199
