round,client_id
5,7
5,9
5,10
5,11
5,12
5,16
5,17
5,18
5,19
5,21
5,22
5,27
5,28
5,29
5,30
5,31
5,33
5,34
5,35
5,40
5,43
5,45
5,47
5,50
5,51
5,52
5,57
5,59
5,60
5,61
5,64
5,67
5,68
5,70
5,71
5,75
5,76
5,77
5,79
5,80
5,82
5,83
5,84
5,86
5,89
5,92
5,93
5,94
5,95
5,97
5,99
5,101
5,102
5,104
5,107
5,109
5,110
5,111
5,113
5,114
5,115
5,123
5,124
5,126
5,129
5,131
5,134
5,140
5,142
5,147
5,149
5,153
5,156
5,157
5,158
5,159
5,160
5,161
5,162
5,164
5,167
5,169
5,172
5,173
5,176
5,177
5,179
5,180
5,181
5,182
5,183
5,184
5,185
5,187
5,188
5,193
5,199
