round,client_id
1,7
1,9
1,10
1,11
1,12
1,13
1,16
1,17
1,18
1,19
1,21
1,22
1,27
1,28
1,29
1,30
1,31
1,33
1,34
1,35
1,40
1,43
1,45
1,47
1,50
1,51
1,52
1,57
1,59
1,60
1,61
1,64
1,67
1,68
1,70
1,71
1,75
1,76
1,77
1,79
1,80
1,82
1,83
1,84
1,86
1,89
1,92
1,93
1,94
1,95
1,97
1,99
1,101
1,102
1,104
1,107
1,109
1,110
1,111
1,113
1,114
1,115
1,123
1,124
1,125
1,126
1,129
1,131
1,134
1,140
1,142
1,147
1,149
1,153
1,156
1,157
1,158
1,159
1,160
1,161
1,162
1,164
1,167
1,169
1,172
1,173
1,176
1,177
1,179
1,180
1,181
1,182
1,183
1,184
1,185
1,187
1,188
1,190
1,193
1,199
