round,client_id
4,7
4,9
4,10
4,11
4,12
4,13
4,16
4,17
4,18
4,19
4,21
4,22
4,27
4,28
4,29
4,30
4,31
4,33
4,34
4,35
4,40
4,43
4,45
4,47
4,50
4,51
4,52
4,57
4,59
4,60
4,61
4,64
4,67
4,68
4,70
4,71
4,75
4,76
4,77
4,79
4,80
4,82
4,83
4,84
4,86
4,89
4,92
4,93
4,94
4,95
4,97
4,99
4,101
4,102
4,104
4,107
4,109
4,110
4,111
4,113
4,114
4,115
4,123
4,124
4,125
4,126
4,129
4,131
4,134
4,140
4,142
4,147
4,149
4,153
4,156
4,157
4,158
4,159
4,160
4,161
4,162
4,164
4,167
4,169
4,172
4,173
4,176
4,177
4,179
4,180
4,181
4,182
4,183
4,184
4,185
4,187
4,188
4,190
4,193
4,199
